"state_name","year","Value"
"VERMONT",1987,1114
"VIRGINIA",1987,1154
"WASHINGTON",1987,756
"WEST VIRGINIA",1987,633
"WISCONSIN",1987,777
"WYOMING",1987,157
"ALABAMA",1988,800
"ARIZONA",1988,279
"ARKANSAS",1988,761
"CALIFORNIA",1988,1575
"COLORADO",1988,369
"CONNECTICUT",1988,4171
"DELAWARE",1988,1765
"FLORIDA",1988,1790
"GEORGIA",1988,920
"IDAHO",1988,572
"ILLINOIS",1988,1262
"INDIANA",1988,1158
"IOWA",1988,947
"KANSAS",1988,413
"KENTUCKY",1988,896
"LOUISIANA",1988,940
"MAINE",1988,962
"MARYLAND",1988,2261
"MASSACHUSETTS",1988,3553
"MICHIGAN",1988,971
"MINNESOTA",1988,700
"MISSISSIPPI",1988,697
"MISSOURI",1988,640
"MONTANA",1988,205
"NEBRASKA",1988,457
"NEVADA",1988,227
"NEW HAMPSHIRE",1988,2112
"NEW JERSEY",1988,3969
"NEW MEXICO",1988,180
"NEW YORK",1988,993
"NORTH CAROLINA",1988,1263
"NORTH DAKOTA",1988,319
"OHIO",1988,1199
"OKLAHOMA",1988,480
"OREGON",1988,542
"PENNSYLVANIA",1988,1579
"RHODE ISLAND",1988,4748
"SOUTH CAROLINA",1988,871
"SOUTH DAKOTA",1988,269
"TENNESSEE",1988,1001
"TEXAS",1988,544
"UTAH",1988,425
"VERMONT",1988,1124
"VIRGINIA",1988,1198
"WASHINGTON",1988,739
"WEST VIRGINIA",1988,682
"WISCONSIN",1988,826
"WYOMING",1988,147
"ALABAMA",1989,847
"ARIZONA",1989,276
"ARKANSAS",1989,801
"CALIFORNIA",1989,1742
"COLORADO",1989,375
"CONNECTICUT",1989,4715
"DELAWARE",1989,2037
"FLORIDA",1989,1880
"GEORGIA",1989,1030
"IDAHO",1989,593
"ILLINOIS",1989,1391
"INDIANA",1989,1249
"IOWA",1989,1095
"KANSAS",1989,429
"KENTUCKY",1989,910
"LOUISIANA",1989,959
"MAINE",1989,1046
"MARYLAND",1989,2534
"MASSACHUSETTS",1989,3988
"MICHIGAN",1989,983
"MINNESOTA",1989,747
"MISSISSIPPI",1989,717
"MISSOURI",1989,684
"MONTANA",1989,202
"NEBRASKA",1989,511
"NEVADA",1989,242
"NEW HAMPSHIRE",1989,2253
"NEW JERSEY",1989,4947
"NEW MEXICO",1989,185
"NEW YORK",1989,1045
"NORTH CAROLINA",1989,1364
"NORTH DAKOTA",1989,317
"OHIO",1989,1298
"OKLAHOMA",1989,518
"OREGON",1989,536
"PENNSYLVANIA",1989,1936
"RHODE ISLAND",1989,5289
"SOUTH CAROLINA",1989,990
"SOUTH DAKOTA",1989,273
"TENNESSEE",1989,1037
"TEXAS",1989,521
"UTAH",1989,426
"VERMONT",1989,1226
"VIRGINIA",1989,1397
"WASHINGTON",1989,777
"WEST VIRGINIA",1989,731
"WISCONSIN",1989,845
"WYOMING",1989,144
"ALABAMA",1990,890
"ARIZONA",1990,267
"ARKANSAS",1990,796
"CALIFORNIA",1990,1884
"COLORADO",1990,374
"CONNECTICUT",1990,5033
"DELAWARE",1990,2214
"FLORIDA",1990,2070
"GEORGIA",1990,1079
"IDAHO",1990,658
"ILLINOIS",1990,1405
"INDIANA",1990,1254
"IOWA",1990,1090
"KANSAS",1990,450
"KENTUCKY",1990,978
"LOUISIANA",1990,925
"MAINE",1990,1073
"MARYLAND",1990,2563
"MASSACHUSETTS",1990,4227
"MICHIGAN",1990,1005
"MINNESOTA",1990,810
"MISSISSIPPI",1990,736
"MISSOURI",1990,701
"MONTANA",1990,222
"NEBRASKA",1990,524
"NEVADA",1990,207
"NEW HAMPSHIRE",1990,2269
"NEW JERSEY",1990,5494
"NEW MEXICO",1990,185
"NEW YORK",1990,1014
"NORTH CAROLINA",1990,1355
"NORTH DAKOTA",1990,321
"OHIO",1990,1273
"OKLAHOMA",1990,491
"OREGON",1990,573
"PENNSYLVANIA",1990,1929
"RHODE ISLAND",1990,5564
"SOUTH CAROLINA",1990,1011
"SOUTH DAKOTA",1990,291
"TENNESSEE",1990,1067
"TEXAS",1990,507
"UTAH",1990,398
"VERMONT",1990,1262
"VIRGINIA",1990,1665
"WASHINGTON",1990,821
"WEST VIRGINIA",1990,664
"WISCONSIN",1990,801
"WYOMING",1990,153
"ALABAMA",1991,864
"ARIZONA",1991,291
"ARKANSAS",1991,841
"CALIFORNIA",1991,2077
"COLORADO",1991,437
"CONNECTICUT",1991,5158
"DELAWARE",1991,2181
"FLORIDA",1991,2110
"GEORGIA",1991,1095
"IDAHO",1991,654
"ILLINOIS",1991,1459
"INDIANA",1991,1291
"IOWA",1991,1139
"KANSAS",1991,449
"KENTUCKY",1991,958
"LOUISIANA",1991,920
"MAINE",1991,1057
"MARYLAND",1991,2394
"MASSACHUSETTS",1991,4301
"MICHIGAN",1991,1086
"MINNESOTA",1991,881
"MISSISSIPPI",1991,766
"MISSOURI",1991,723
"MONTANA",1991,219
"NEBRASKA",1991,517
"NEVADA",1991,241
"NEW HAMPSHIRE",1991,2194
"NEW JERSEY",1991,6341
"NEW MEXICO",1991,210
"NEW YORK",1991,1095
"NORTH CAROLINA",1991,1382
"NORTH DAKOTA",1991,337
"OHIO",1991,1323
"OKLAHOMA",1991,477
"OREGON",1991,586
"PENNSYLVANIA",1991,1937
"RHODE ISLAND",1991,5619
"SOUTH CAROLINA",1991,1112
"SOUTH DAKOTA",1991,293
"TENNESSEE",1991,1095
"TEXAS",1991,498
"UTAH",1991,417
"VERMONT",1991,1248
"VIRGINIA",1991,1490
"WASHINGTON",1991,864
"WEST VIRGINIA",1991,704
"WISCONSIN",1991,849
"WYOMING",1991,159
"ALABAMA",1992,936
"ARIZONA",1992,311
"ARKANSAS",1992,815
"CALIFORNIA",1992,2157
"COLORADO",1992,400
"CONNECTICUT",1992,5241
"DELAWARE",1992,2042
"FLORIDA",1992,2033
"GEORGIA",1992,1025
"IDAHO",1992,680
"ILLINOIS",1992,1536
"INDIANA",1992,1325
"IOWA",1992,1153
"KANSAS",1992,460
"KENTUCKY",1992,988
"LOUISIANA",1992,926
"MAINE",1992,1033
"MARYLAND",1992,2530
"MASSACHUSETTS",1992,4340
"MICHIGAN",1992,1106
"MINNESOTA",1992,884
"MISSISSIPPI",1992,754
"MISSOURI",1992,734
"MONTANA",1992,219
"NEBRASKA",1992,517
"NEVADA",1992,262
"NEW HAMPSHIRE",1992,2103
"NEW JERSEY",1992,6710
"NEW MEXICO",1992,212
"NEW YORK",1992,1139
"NORTH CAROLINA",1992,1455
"NORTH DAKOTA",1992,318
"OHIO",1992,1396
"OKLAHOMA",1992,482
"OREGON",1992,607
"PENNSYLVANIA",1992,2073
"RHODE ISLAND",1992,5627
"SOUTH CAROLINA",1992,1152
"SOUTH DAKOTA",1992,286
"TENNESSEE",1992,1130
"TEXAS",1992,488
"UTAH",1992,445
"VERMONT",1992,1223
"VIRGINIA",1992,1643
"WASHINGTON",1992,880
"WEST VIRGINIA",1992,843
"WISCONSIN",1992,865
"WYOMING",1992,145
"ALABAMA",1993,1000
"ARIZONA",1993,316
"ARKANSAS",1993,880
"CALIFORNIA",1993,2213
"COLORADO",1993,426
"CONNECTICUT",1993,5959
"DELAWARE",1993,2246
"FLORIDA",1993,2037
"GEORGIA",1993,1131
"IDAHO",1993,682
"ILLINOIS",1993,1548
"INDIANA",1993,1395
"IOWA",1993,1212
"KANSAS",1993,463
"KENTUCKY",1993,1077
"LOUISIANA",1993,972
"MAINE",1993,1130
"MARYLAND",1993,2911
"MASSACHUSETTS",1993,4898
"MICHIGAN",1993,1131
"MINNESOTA",1993,910
"MISSISSIPPI",1993,777
"MISSOURI",1993,774
"MONTANA",1993,227
"NEBRASKA",1993,514
"NEVADA",1993,252
"NEW HAMPSHIRE",1993,2256
"NEW JERSEY",1993,6942
"NEW MEXICO",1993,194
"NEW YORK",1993,1237
"NORTH CAROLINA",1993,1573
"NORTH DAKOTA",1993,335
"OHIO",1993,1456
"OKLAHOMA",1993,496
"OREGON",1993,663
"PENNSYLVANIA",1993,2056
"RHODE ISLAND",1993,6304
"SOUTH CAROLINA",1993,1137
"SOUTH DAKOTA",1993,273
"TENNESSEE",1993,1245
"TEXAS",1993,499
"UTAH",1993,491
"VERMONT",1993,1342
"VIRGINIA",1993,1636
"WASHINGTON",1993,892
"WEST VIRGINIA",1993,849
"WISCONSIN",1993,925
"WYOMING",1993,159
"ALABAMA",1994,1120
"ARIZONA",1994,810
"ARKANSAS",1994,927
"CALIFORNIA",1994,2210
"COLORADO",1994,479
"CONNECTICUT",1994,5950
"DELAWARE",1994,2350
"FLORIDA",1994,2060
"GEORGIA",1994,1150
"IDAHO",1994,780
"ILLINOIS",1994,1670
"INDIANA",1994,1500
"IOWA",1994,1280
"KANSAS",1994,503
"KENTUCKY",1994,1140
"LOUISIANA",1994,1000
"MAINE",1994,1130
"MARYLAND",1994,3050
"MASSACHUSETTS",1994,5020
"MICHIGAN",1994,1210
"MINNESOTA",1994,914
"MISSISSIPPI",1994,836
"MISSOURI",1994,825
"MONTANA",1994,254
"NEBRASKA",1994,550
"NEVADA",1994,268
"NEW HAMPSHIRE",1994,2250
"NEW JERSEY",1994,6950
"NEW MEXICO",1994,198
"NEW YORK",1994,1260
"NORTH CAROLINA",1994,1610
"NORTH DAKOTA",1994,353
"OHIO",1994,1560
"OKLAHOMA",1994,517
"OREGON",1994,747
"PENNSYLVANIA",1994,2150
"RHODE ISLAND",1994,6400
"SOUTH CAROLINA",1994,1200
"SOUTH DAKOTA",1994,286
"TENNESSEE",1994,1250
"TEXAS",1994,515
"UTAH",1994,690
"VERMONT",1994,1400
"VIRGINIA",1994,1590
"WASHINGTON",1994,1020
"WEST VIRGINIA",1994,869
"WISCONSIN",1994,968
"WYOMING",1994,180
"ALABAMA",1995,1260
"ARIZONA",1995,840
"ARKANSAS",1995,983
"CALIFORNIA",1995,2220
"COLORADO",1995,520
"CONNECTICUT",1995,5950
"DELAWARE",1995,2440
"FLORIDA",1995,2110
"GEORGIA",1995,1260
"IDAHO",1995,840
"ILLINOIS",1995,1820
"INDIANA",1995,1620
"IOWA",1995,1350
"KANSAS",1995,535
"KENTUCKY",1995,1250
"LOUISIANA",1995,1080
"MAINE",1995,1130
"MARYLAND",1995,3100
"MASSACHUSETTS",1995,5060
"MICHIGAN",1995,1330
"MINNESOTA",1995,950
"MISSISSIPPI",1995,886
"MISSOURI",1995,880
"MONTANA",1995,277
"NEBRASKA",1995,580
"NEVADA",1995,289
"NEW HAMPSHIRE",1995,2250
"NEW JERSEY",1995,7000
"NEW MEXICO",1995,209
"NEW YORK",1995,1280
"NORTH CAROLINA",1995,1750
"NORTH DAKOTA",1995,373
"OHIO",1995,1750
"OKLAHOMA",1995,547
"OREGON",1995,844
"PENNSYLVANIA",1995,2200
"RHODE ISLAND",1995,6500
"SOUTH CAROLINA",1995,1340
"SOUTH DAKOTA",1995,302
"TENNESSEE",1995,1340
"TEXAS",1995,525
"UTAH",1995,710
"VERMONT",1995,1450
"VIRGINIA",1995,1720
"WASHINGTON",1995,1070
"WEST VIRGINIA",1995,920
"WISCONSIN",1995,1040
"WYOMING",1995,192
"ALABAMA",1996,1320
"ARIZONA",1996,880
"ARKANSAS",1996,1010
"CALIFORNIA",1996,2400
"COLORADO",1996,558
"CONNECTICUT",1996,5950
"DELAWARE",1996,2550
"FLORIDA",1996,2150
"GEORGIA",1996,1360
"IDAHO",1996,900
"ILLINOIS",1996,1900
"INDIANA",1996,1740
"IOWA",1996,1450
"KANSAS",1996,553
"KENTUCKY",1996,1300
"LOUISIANA",1996,1180
"MAINE",1996,1150
"MARYLAND",1996,3110
"MASSACHUSETTS",1996,5100
"MICHIGAN",1996,1420
"MINNESOTA",1996,1030
"MISSISSIPPI",1996,917
"MISSOURI",1996,950
"MONTANA",1996,289
"NEBRASKA",1996,610
"NEVADA",1996,332
"NEW HAMPSHIRE",1996,2250
"NEW JERSEY",1996,7100
"NEW MEXICO",1996,212
"NEW YORK",1996,1260
"NORTH CAROLINA",1996,1900
"NORTH DAKOTA",1996,383
"OHIO",1996,1820
"OKLAHOMA",1996,547
"OREGON",1996,928
"PENNSYLVANIA",1996,2270
"RHODE ISLAND",1996,6500
"SOUTH CAROLINA",1996,1360
"SOUTH DAKOTA",1996,310
"TENNESSEE",1996,1530
"TEXAS",1996,540
"UTAH",1996,740
"VERMONT",1996,1490
"VIRGINIA",1996,1840
"WASHINGTON",1996,1120
"WEST VIRGINIA",1996,980
"WISCONSIN",1996,1130
"WYOMING",1996,206
"ALABAMA",1997,1360
"ARIZONA",1997,920
"ARKANSAS",1997,1070
"CALIFORNIA",1997,2500
"COLORADO",1997,590
"CONNECTICUT",1997,5950
"DELAWARE",1997,2580
"FLORIDA",1997,2200
"GEORGIA",1997,1430
"IDAHO",1997,960
"ILLINOIS",1997,1980
"INDIANA",1997,1870
"IOWA",1997,1600
"KANSAS",1997,565
"KENTUCKY",1997,1350
"LOUISIANA",1997,1190
"MAINE",1997,1170
"MARYLAND",1997,3150
"MASSACHUSETTS",1997,5150
"MICHIGAN",1997,1530
"MINNESOTA",1997,1090
"MISSISSIPPI",1997,980
"MISSOURI",1997,1010
"MONTANA",1997,291
"NEBRASKA",1997,620
"NEVADA",1997,366
"NEW HAMPSHIRE",1997,2250
"NEW JERSEY",1997,7100
"NEW MEXICO",1997,215
"NEW YORK",1997,1250
"NORTH CAROLINA",1997,2000
"NORTH DAKOTA",1997,390
"OHIO",1997,1890
"OKLAHOMA",1997,570
"OREGON",1997,960
"PENNSYLVANIA",1997,2300
"RHODE ISLAND",1997,6500
"SOUTH CAROLINA",1997,1400
"SOUTH DAKOTA",1997,325
"TENNESSEE",1997,1650
"TEXAS",1997,554
"UTAH",1997,780
"VERMONT",1997,1500
"VIRGINIA",1997,1880
"WASHINGTON",1997,1160
"WEST VIRGINIA",1997,1050
"WISCONSIN",1997,1170
"WYOMING",1997,215
"ALABAMA",1998,1440
"ARIZONA",1998,987
"ARKANSAS",1998,1150
"CALIFORNIA",1998,2610
"COLORADO",1998,618
"CONNECTICUT",1998,5950
"DELAWARE",1998,2660
"FLORIDA",1998,2240
"GEORGIA",1998,1510
"IDAHO",1998,1020
"ILLINOIS",1998,2130
"INDIANA",1998,2060
"IOWA",1998,1700
"KANSAS",1998,577
"KENTUCKY",1998,1450
"LOUISIANA",1998,1210
"MAINE",1998,1190
"MARYLAND",1998,3180
"MASSACHUSETTS",1998,5210
"MICHIGAN",1998,1670
"MINNESOTA",1998,1160
"MISSISSIPPI",1998,1050
"MISSOURI",1998,1070
"MONTANA",1998,294
"NEBRASKA",1998,645
"NEVADA",1998,392
"NEW HAMPSHIRE",1998,2250
"NEW JERSEY",1998,7000
"NEW MEXICO",1998,217
"NEW YORK",1998,1280
"NORTH CAROLINA",1998,2080
"NORTH DAKOTA",1998,401
"OHIO",1998,2040
"OKLAHOMA",1998,610
"OREGON",1998,960
"PENNSYLVANIA",1998,2390
"RHODE ISLAND",1998,6500
"SOUTH CAROLINA",1998,1480
"SOUTH DAKOTA",1998,348
"TENNESSEE",1998,1810
"TEXAS",1998,593
"UTAH",1998,807
"VERMONT",1998,1520
"VIRGINIA",1998,1920
"WASHINGTON",1998,1190
"WEST VIRGINIA",1998,1090
"WISCONSIN",1998,1240
"WYOMING",1998,222
"ALABAMA",1999,1500
"ARIZONA",1999,1070
"ARKANSAS",1999,1220
"CALIFORNIA",1999,2800
"COLORADO",1999,630
"CONNECTICUT",1999,6500
"DELAWARE",1999,2900
"FLORIDA",1999,2350
"GEORGIA",1999,1630
"IDAHO",1999,1090
"ILLINOIS",1999,2220
"INDIANA",1999,2170
"IOWA",1999,1760
"KANSAS",1999,600
"KENTUCKY",1999,1550
"LOUISIANA",1999,1270
"MAINE",1999,1300
"MARYLAND",1999,3300
"MASSACHUSETTS",1999,5800
"MICHIGAN",1999,1890
"MINNESOTA",1999,1240
"MISSISSIPPI",1999,1120
"MISSOURI",1999,1150
"MONTANA",1999,310
"NEBRASKA",1999,675
"NEVADA",1999,420
"NEW HAMPSHIRE",1999,2300
"NEW JERSEY",1999,7300
"NEW MEXICO",1999,220
"NEW YORK",1999,1340
"NORTH CAROLINA",1999,2240
"NORTH DAKOTA",1999,400
"OHIO",1999,2190
"OKLAHOMA",1999,625
"OREGON",1999,1000
"PENNSYLVANIA",1999,2600
"RHODE ISLAND",1999,6900
"SOUTH CAROLINA",1999,1600
"SOUTH DAKOTA",1999,360
"TENNESSEE",1999,1950
"TEXAS",1999,640
"UTAH",1999,855
"VERMONT",1999,1600
"VIRGINIA",1999,2080
"WASHINGTON",1999,1200
"WEST VIRGINIA",1999,1150
"WISCONSIN",1999,1450
"WYOMING",1999,235
"ALABAMA",2000,1570
"ARIZONA",2000,1150
"ARKANSAS",2000,1290
"CALIFORNIA",2000,3000
"COLORADO",2000,650
"CONNECTICUT",2000,7050
"DELAWARE",2000,3150
"FLORIDA",2000,2500
"GEORGIA",2000,1750
"IDAHO",2000,1150
"ILLINOIS",2000,2260
"INDIANA",2000,2260
"IOWA",2000,1800
"KANSAS",2000,625
"KENTUCKY",2000,1650
"LOUISIANA",2000,1310
"MAINE",2000,1400
"MARYLAND",2000,3600
"MASSACHUSETTS",2000,6500
"MICHIGAN",2000,2090
"MINNESOTA",2000,1320
"MISSISSIPPI",2000,1200
"MISSOURI",2000,1230
"MONTANA",2000,330
"NEBRASKA",2000,710
"NEVADA",2000,435
"NEW HAMPSHIRE",2000,2400
"NEW JERSEY",2000,7600
"NEW MEXICO",2000,230
"NEW YORK",2000,1430
"NORTH CAROLINA",2000,2450
"NORTH DAKOTA",2000,405
"OHIO",2000,2330
"OKLAHOMA",2000,640
"OREGON",2000,1050
"PENNSYLVANIA",2000,2800
"RHODE ISLAND",2000,7300
"SOUTH CAROLINA",2000,1700
"SOUTH DAKOTA",2000,380
"TENNESSEE",2000,2100
"TEXAS",2000,680
"UTAH",2000,900
"VERMONT",2000,1700
"VIRGINIA",2000,2230
"WASHINGTON",2000,1250
"WEST VIRGINIA",2000,1210
"WISCONSIN",2000,1700
"WYOMING",2000,255
"ALABAMA",2001,1640
"ARIZONA",2001,1250
"ARKANSAS",2001,1350
"CALIFORNIA",2001,3200
"COLORADO",2001,675
"CONNECTICUT",2001,7700
"DELAWARE",2001,3400
"FLORIDA",2001,2600
"GEORGIA",2001,1900
"IDAHO",2001,1200
"ILLINOIS",2001,2290
"INDIANA",2001,2350
"IOWA",2001,1850
"KANSAS",2001,645
"KENTUCKY",2001,1750
"LOUISIANA",2001,1380
"MAINE",2001,1500
"MARYLAND",2001,3800
"MASSACHUSETTS",2001,7300
"MICHIGAN",2001,2280
"MINNESOTA",2001,1400
"MISSISSIPPI",2001,1270
"MISSOURI",2001,1300
"MONTANA",2001,350
"NEBRASKA",2001,735
"NEVADA",2001,450
"NEW HAMPSHIRE",2001,2550
"NEW JERSEY",2001,8100
"NEW MEXICO",2001,240
"NEW YORK",2001,1520
"NORTH CAROLINA",2001,2680
"NORTH DAKOTA",2001,410
"OHIO",2001,2470
"OKLAHOMA",2001,655
"OREGON",2001,1100
"PENNSYLVANIA",2001,3000
"RHODE ISLAND",2001,7700
"SOUTH CAROLINA",2001,1800
"SOUTH DAKOTA",2001,405
"TENNESSEE",2001,2200
"TEXAS",2001,730
"UTAH",2001,975
"VERMONT",2001,1800
"VIRGINIA",2001,2380
"WASHINGTON",2001,1300
"WEST VIRGINIA",2001,1270
"WISCONSIN",2001,1950
"WYOMING",2001,270
"ALABAMA",2002,1700
"ARIZONA",2002,1400
"ARKANSAS",2002,1410
"CALIFORNIA",2002,3400
"COLORADO",2002,700
"CONNECTICUT",2002,8500
"DELAWARE",2002,3700
"FLORIDA",2002,2720
"GEORGIA",2002,2050
"IDAHO",2002,1240
"ILLINOIS",2002,2350
"INDIANA",2002,2460
"IOWA",2002,1920
"KANSAS",2002,665
"KENTUCKY",2002,1830
"LOUISIANA",2002,1440
"MAINE",2002,1600
"MARYLAND",2002,4000
"MASSACHUSETTS",2002,8100
"MICHIGAN",2002,2470
"MINNESOTA",2002,1500
"MISSISSIPPI",2002,1330
"MISSOURI",2002,1380
"MONTANA",2002,370
"NEBRASKA",2002,760
"NEVADA",2002,465
"NEW HAMPSHIRE",2002,2800
"NEW JERSEY",2002,8600
"NEW MEXICO",2002,250
"NEW YORK",2002,1610
"NORTH CAROLINA",2002,2900
"NORTH DAKOTA",2002,415
"OHIO",2002,2600
"OKLAHOMA",2002,680
"OREGON",2002,1150
"PENNSYLVANIA",2002,3250
"RHODE ISLAND",2002,8300
"SOUTH CAROLINA",2002,1900
"SOUTH DAKOTA",2002,430
"TENNESSEE",2002,2300
"TEXAS",2002,775
"UTAH",2002,1040
"VERMONT",2002,1900
"VIRGINIA",2002,2530
"WASHINGTON",2002,1390
"WEST VIRGINIA",2002,1330
"WISCONSIN",2002,2150
"WYOMING",2002,285
"ALABAMA",2003,1760
"ARIZONA",2003,1500
"ARKANSAS",2003,1480
"CALIFORNIA",2003,3600
"COLORADO",2003,730
"CONNECTICUT",2003,9500
"DELAWARE",2003,4000
"FLORIDA",2003,2900
"GEORGIA",2003,2200
"IDAHO",2003,1280
"ILLINOIS",2003,2430
"INDIANA",2003,2570
"IOWA",2003,2010
"KANSAS",2003,685
"KENTUCKY",2003,1900
"LOUISIANA",2003,1500
"MAINE",2003,1750
"MARYLAND",2003,4150
"MASSACHUSETTS",2003,9300
"MICHIGAN",2003,2680
"MINNESOTA",2003,1600
"MISSISSIPPI",2003,1400
"MISSOURI",2003,1470
"MONTANA",2003,390
"NEBRASKA",2003,775
"NEVADA",2003,480
"NEW HAMPSHIRE",2003,3100
"NEW JERSEY",2003,9100
"NEW MEXICO",2003,260
"NEW YORK",2003,1700
"NORTH CAROLINA",2003,3100
"NORTH DAKOTA",2003,425
"OHIO",2003,2740
"OKLAHOMA",2003,705
"OREGON",2003,1200
"PENNSYLVANIA",2003,3450
"RHODE ISLAND",2003,9300
"SOUTH CAROLINA",2003,2050
"SOUTH DAKOTA",2003,460
"TENNESSEE",2003,2400
"TEXAS",2003,810
"UTAH",2003,1100
"VERMONT",2003,2050
"VIRGINIA",2003,2700
"WASHINGTON",2003,1480
"WEST VIRGINIA",2003,1400
"WISCONSIN",2003,2300
"WYOMING",2003,300
"ALABAMA",2004,1850
"ARIZONA",2004,1600
"ARKANSAS",2004,1640
"CALIFORNIA",2004,3800
"COLORADO",2004,760
"CONNECTICUT",2004,10400
"DELAWARE",2004,6100
"FLORIDA",2004,2920
"GEORGIA",2004,2330
"IDAHO",2004,1320
"ILLINOIS",2004,2560
"INDIANA",2004,2750
"IOWA",2004,2200
"KANSAS",2004,700
"KENTUCKY",2004,1980
"LOUISIANA",2004,1550
"MAINE",2004,1870
"MARYLAND",2004,5600
"MASSACHUSETTS",2004,9920
"MICHIGAN",2004,2900
"MINNESOTA",2004,1790
"MISSISSIPPI",2004,1460
"MISSOURI",2004,1560
"MONTANA",2004,400
"NEBRASKA",2004,810
"NEVADA",2004,490
"NEW HAMPSHIRE",2004,3400
"NEW JERSEY",2004,10800
"NEW MEXICO",2004,260
"NEW YORK",2004,1770
"NORTH CAROLINA",2004,3250
"NORTH DAKOTA",2004,460
"OHIO",2004,2910
"OKLAHOMA",2004,750
"OREGON",2004,1260
"PENNSYLVANIA",2004,3540
"RHODE ISLAND",2004,10900
"SOUTH CAROLINA",2004,2140
"SOUTH DAKOTA",2004,490
"TENNESSEE",2004,2470
"TEXAS",2004,840
"UTAH",2004,1080
"VERMONT",2004,2150
"VIRGINIA",2004,3100
"WASHINGTON",2004,1520
"WEST VIRGINIA",2004,1500
"WISCONSIN",2004,2470
"WYOMING",2004,320
"ALABAMA",2005,2050
"ARIZONA",2005,2330
"ARKANSAS",2005,1850
"CALIFORNIA",2005,5050
"COLORADO",2005,900
"CONNECTICUT",2005,11200
"DELAWARE",2005,8500
"FLORIDA",2005,4790
"GEORGIA",2005,3140
"IDAHO",2005,1650
"ILLINOIS",2005,3210
"INDIANA",2005,3000
"IOWA",2005,2640
"KANSAS",2005,810
"KENTUCKY",2005,2450
"LOUISIANA",2005,1700
"MAINE",2005,1990
"MARYLAND",2005,7500
"MASSACHUSETTS",2005,10500
"MICHIGAN",2005,3070
"MINNESOTA",2005,2060
"MISSISSIPPI",2005,1640
"MISSOURI",2005,1750
"MONTANA",2005,480
"NEBRASKA",2005,910
"NEVADA",2005,620
"NEW HAMPSHIRE",2005,3780
"NEW JERSEY",2005,12500
"NEW MEXICO",2005,330
"NEW YORK",2005,1900
"NORTH CAROLINA",2005,3820
"NORTH DAKOTA",2005,510
"OHIO",2005,3140
"OKLAHOMA",2005,900
"OREGON",2005,1380
"PENNSYLVANIA",2005,3980
"RHODE ISLAND",2005,12800
"SOUTH CAROLINA",2005,2370
"SOUTH DAKOTA",2005,590
"TENNESSEE",2005,2790
"TEXAS",2005,1000
"UTAH",2005,1250
"VERMONT",2005,2320
"VIRGINIA",2005,3800
"WASHINGTON",2005,1630
"WEST VIRGINIA",2005,1900
"WISCONSIN",2005,2790
"WYOMING",2005,340
"ALABAMA",2006,2100
"ARIZONA",2006,3050
"ARKANSAS",2006,2000
"CALIFORNIA",2006,5360
"COLORADO",2006,1020
"CONNECTICUT",2006,12100
"DELAWARE",2006,10400
"FLORIDA",2006,5230
"GEORGIA",2006,3800
"IDAHO",2006,2200
"ILLINOIS",2006,3590
"INDIANA",2006,3250
"IOWA",2006,2910
"KANSAS",2006,870
"KENTUCKY",2006,2670
"LOUISIANA",2006,1780
"MAINE",2006,2110
"MARYLAND",2006,8400
"MASSACHUSETTS",2006,11700
"MICHIGAN",2006,3370
"MINNESOTA",2006,2340
"MISSISSIPPI",2006,1770
"MISSOURI",2006,1910
"MONTANA",2006,720
"NEBRASKA",2006,1030
"NEVADA",2006,830
"NEW HAMPSHIRE",2006,4240
"NEW JERSEY",2006,14400
"NEW MEXICO",2006,410
"NEW YORK",2006,2020
"NORTH CAROLINA",2006,4060
"NORTH DAKOTA",2006,580
"OHIO",2006,3420
"OKLAHOMA",2006,970
"OREGON",2006,1470
"PENNSYLVANIA",2006,4380
"RHODE ISLAND",2006,15300
"SOUTH CAROLINA",2006,2550
"SOUTH DAKOTA",2006,680
"TENNESSEE",2006,2970
"TEXAS",2006,1190
"UTAH",2006,1510
"VERMONT",2006,2480
"VIRGINIA",2006,4430
"WASHINGTON",2006,1720
"WEST VIRGINIA",2006,2000
"WISCONSIN",2006,3100
"WYOMING",2006,400
"ALABAMA",2007,2200
"ARIZONA",2007,3200
"ARKANSAS",2007,2240
"CALIFORNIA",2007,5960
"COLORADO",2007,1130
"CONNECTICUT",2007,12700
"DELAWARE",2007,10700
"FLORIDA",2007,5500
"GEORGIA",2007,4350
"IDAHO",2007,2480
"ILLINOIS",2007,4020
"INDIANA",2007,3640
"IOWA",2007,3370
"KANSAS",2007,980
"KENTUCKY",2007,2740
"LOUISIANA",2007,1950
"MAINE",2007,2230
"MARYLAND",2007,8500
"MASSACHUSETTS",2007,11900
"MICHIGAN",2007,3760
"MINNESOTA",2007,2700
"MISSISSIPPI",2007,1970
"MISSOURI",2007,2170
"MONTANA",2007,830
"NEBRASKA",2007,1140
"NEVADA",2007,980
"NEW HAMPSHIRE",2007,4800
"NEW JERSEY",2007,15700
"NEW MEXICO",2007,460
"NEW YORK",2007,2180
"NORTH CAROLINA",2007,4330
"NORTH DAKOTA",2007,650
"OHIO",2007,3700
"OKLAHOMA",2007,1080
"OREGON",2007,1720
"PENNSYLVANIA",2007,4970
"RHODE ISLAND",2007,16400
"SOUTH CAROLINA",2007,2820
"SOUTH DAKOTA",2007,770
"TENNESSEE",2007,3250
"TEXAS",2007,1380
"UTAH",2007,1730
